TITLE,Solarcell
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,Numericla calculation
DATE,23/06/27
TIME,15:50:50
SPECTROMETER/DATA SYSTEM,
LOCALE,1042
RESOLUTION,
DELTAX,-5
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     181
FIRSTY,    48.54841
MAXY,    48.54841
MINY,     9.88734
XYDATA
1200.0000,48.5484
1195.0000,48.2865
1190.0000,47.8957
1185.0000,47.349
1180.0000,46.6214
1175.0000,45.7055
1170.0000,44.6017
1165.0000,43.3347
1160.0000,41.9266
1155.0000,40.4182
1150.0000,38.8395
1145.0000,37.218
1140.0000,35.5694
1135.0000,33.9144
1130.0000,32.274
1125.0000,30.662
1120.0000,29.0876
1115.0000,27.5694
1110.0000,26.1078
1105.0000,24.7155
1100.0000,23.3844
1095.0000,22.1183
1090.0000,20.9144
1085.0000,19.7698
1080.0000,18.6808
1075.0000,17.6502
1070.0000,16.6754
1065.0000,15.7628
1060.0000,14.91
1055.0000,14.1255
1050.0000,13.4133
1045.0000,12.7817
1040.0000,12.2312
1035.0000,11.759
1030.0000,11.3603
1025.0000,11.0332
1020.0000,10.766
1015.0000,10.5523
1010.0000,10.381
1005.0000,10.2466
1000.0000,10.1422
995.0000,10.0621
990.0000,10.0043
985.0000,9.96075
980.0000,9.93091
975.0000,9.9112
970.0000,9.89749
965.0000,9.89001
960.0000,9.88734
955.0000,9.8885
950.0000,9.89271
945.0000,9.89673
940.0000,9.90369
935.0000,9.91114
930.0000,9.91872
925.0000,9.92785
920.0000,9.93906
915.0000,9.95259
910.0000,9.96417
905.0000,9.9755
900.0000,9.98345
895.0000,9.99445
890.0000,10.0012
885.0000,10.0116
880.0000,10.0218
875.0000,10.0324
870.0000,10.0415
865.0000,10.0519
860.0000,10.0638
855.0000,10.0813
850.0000,10.0926
845.0000,10.1047
840.0000,10.1169
835.0000,10.1309
830.0000,10.1445
825.0000,10.1603
820.0000,10.1799
815.0000,10.1984
810.0000,10.2107
805.0000,10.2239
800.0000,10.2374
795.0000,10.2545
790.0000,10.2725
785.0000,10.2878
780.0000,10.3039
775.0000,10.3261
770.0000,10.3508
765.0000,10.3704
760.0000,10.39
755.0000,10.4075
750.0000,10.4485
745.0000,10.4643
740.0000,10.4919
735.0000,10.513
730.0000,10.5352
725.0000,10.5572
720.0000,10.5783
715.0000,10.5964
710.0000,10.6058
705.0000,10.6209
700.0000,10.6368
695.0000,10.6629
690.0000,10.6975
685.0000,10.7413
680.0000,10.7918
675.0000,10.8347
670.0000,10.8731
665.0000,10.91
660.0000,10.9511
655.0000,10.9913
650.0000,11.0301
645.0000,11.0703
640.0000,11.1103
635.0000,11.1568
630.0000,11.2043
625.0000,11.2558
620.0000,11.3067
615.0000,11.3572
610.0000,11.4073
605.0000,11.4598
600.0000,11.5147
595.0000,11.5742
590.0000,11.6342
585.0000,11.6979
580.0000,11.7652
575.0000,11.8336
570.0000,11.9043
565.0000,11.9819
560.0000,12.0581
555.0000,12.1413
550.0000,12.2242
545.0000,12.3129
540.0000,12.4035
535.0000,12.4982
530.0000,12.6009
525.0000,12.7087
520.0000,12.8245
515.0000,12.9423
510.0000,13.066
505.0000,13.1966
500.0000,13.3337
495.0000,13.4751
490.0000,13.6239
485.0000,13.7814
480.0000,13.949
475.0000,14.1322
470.0000,14.3262
465.0000,14.5381
460.0000,14.7618
455.0000,15.0104
450.0000,15.2756
445.0000,15.5668
440.0000,15.8841
435.0000,16.2284
430.0000,16.6052
425.0000,17.0315
420.0000,17.5042
415.0000,18.0299
410.0000,18.6125
405.0000,19.2784
400.0000,20.0458
395.0000,20.943
390.0000,22.0145
385.0000,23.3003
380.0000,24.8211
375.0000,26.4184
370.0000,27.7788
365.0000,28.2558
360.0000,27.9027
355.0000,27.1227
350.0000,26.4107
345.0000,26.0039
340.0000,25.8224
335.0000,25.9027
330.0000,26.1299
325.0000,26.5128
320.0000,27.0793
315.0000,27.8764
310.0000,28.9897
305.0000,30.5654
300.0000,32.8633

##### Extended Information
[Comments]
Sample name,Solarcell
Comment,2-15-2
User,CDJ
Division,Numericla calculation
Company,KOREAUNIV

[Detailed Information]
Creation date,2023-06-27 오후 3:50

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,5 nm
Data points,181     

[Measurement Information]
Instrument name,UV-vis
Model name,V-670
Serial No.,A043861154

Accessory,ISN-723
Accessory S/N,B017061118
  Beam trap,Use

Measurement date,2023-06-27 오후 3:50

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,5 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,40.0 nm
Response,Medium
Scan speed,1000 nm/min
Change source at,340 nm
Change grating at,750 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

