R,G,B,Thickness
12.1373387227667,34.65234546987626,35.2867454363828,100.0666667
8.383479534500305,25.739247367578784,35.23265832298478,93.93333333
6.997172334003294,24.567075145350525,36.157559800962915,96.16666667
5.540898780448022,22.744821690291833,34.580957795312095,95.9
23.611978626071135,30.058891848852834,19.877807577218064,124.4333333
31.652714456489043,29.816720534024633,22.95015354760579,117.7
21.6114641874557,25.55570193264528,18.96152337959417,115.4666667
19.6856655717636,30.057045302074762,23.710913801115236,120.0666667
26.828853996203165,26.010475920044232,4.655254701645738,153.3
24.427432836310192,26.03353364579585,1.3133637882251057,161.1
29.538611506121267,25.180389342967707,4.7195173117496525,141.1
19.87758246458275,25.48776957164808,6.584188470138,150.0666667
0.6037973659811896,2.046486088430961,11.655688062183563,69.53333333
1.0858972832046618,2.1639259201869505,8.627949476933855,69.43333333
0.4996750036936417,2.672810541604022,9.141661593327713,68.7
0.8942609716257731,2.392861301815039,9.461657834645514,69.86666667
0.7297062459624291,11.207361521994567,24.834295268667642,82.16666667
1.1077443376800526,10.976409228769352,26.505760230759066,83.43333333
0.6374365697920742,7.350217889886546,19.426160008169482,82.16666667
1.4506391310506372,10.046259788228994,22.190859701354555,84.33333333
5.348962845943714,21.913987655345657,38.73455857927329,96.26666667
0.9134527152426272,20.54590349201129,35.50302764420819,96.1
2.564321213649545,20.552320631468366,39.341404584023586,96.56666667
1.9934533021633258,19.320218125692357,28.29850779852468,96.8
2.4185536213410574,27.819944154729903,35.10551237724868,110.5
11.786069504347948,30.10080425819878,37.01543890224238,111.3333333
12.446379024117222,23.857727262184234,36.00425508991861,109.7333333
6.91638522515144,25.055142031046024,33.84804431473154,111.4
8.339394701674795,0.8091360764871595,1.277486959473269,62.36666667
3.2644947117218943,1.564327314647927,0.585915573085764,63.16666667
2.012407849216265,1.5942615515929979,0.7101512560393487,63.16666667
3.008229734946738,1.8616339402590842,0.41981736230562,63.6
0.49076815991342654,1.525060034619232,7.421831817681269,75.2
1.563677728369352,0.5018892584432568,9.434391613794398,74.2
1.3144833403361371,1.05459986465013,7.202623636253501,74.2
1.0459238627185488,1.0028238708000146,7.1125778264767705,74.8
0.493727735813072,5.85554060617644,16.15482334934912,86.46666667
0.826820586356067,7.3699811435748295,21.409708315268958,87.7
0.45139503246132334,6.017934768873753,17.756850962279128,86.8
0.7890453525628288,7.6038849553489465,19.84215747647739,87.36666667
0.6175911331160854,14.748756038154452,29.855114536925335,98.33333333
0.9504585196090025,16.87935040034099,29.19150077863968,99.36666667
1.0865499146035473,17.916138476796228,31.937119636689214,98.7
0.8239514087725236,14.86321998026854,29.12505762540692,100.6
4.77221681066436,2.4989097619685885,0.4347436588815359,61.3
1.0430879309507097,3.03815912534301,1.027839512923493,61.73333333
3.5193759280765486,2.697515516151578,0.33940428002180417,61.06666667
2.1701486356177853,2.0344728323758265,0.8094480947170994,61.46666667
2.2333644646209723,0.7749774482804214,7.379123692110296,73.3
1.2837523379479503,0.7221299778563682,6.70906226647755,74.06666667
1.618539379564621,1.2187182058984927,5.086672334963465,72.8
2.3999621444211114,0.7043542508755057,6.030564640262581,73.4
0.41507241448690746,5.1940783930247445,14.816304489392234,84.5
0.7009363726398286,3.10387494572348,15.046343733830838,84.73333333
0.9804131359254866,4.125303183745405,14.21521181740114,84.03333333
0.5035635599396295,4.6906564944797235,18.85399457155468,84.63333333
0.8250262655348539,14.85042766353669,27.031939498109104,98.36666667
0.9697136215255043,13.035918864975244,33.90585077602866,97.03333333
1.159944362021635,13.412763135334753,32.31609284722234,96.26666667
0.7044075654379918,13.817866413851668,29.966195030053985,97.76666667
