TITLE,Solarcell
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,Numericla calculation
DATE,23/07/19
TIME,16:46:59
SPECTROMETER/DATA SYSTEM,
LOCALE,1042
RESOLUTION,
DELTAX,-5
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     181
FIRSTY,    49.67071
MAXY,    49.67071
MINY,    12.38606
XYDATA
1200.0000,49.6707
1195.0000,49.4236
1190.0000,49.0554
1185.0000,48.5403
1180.0000,47.8535
1175.0000,46.9879
1170.0000,45.953
1165.0000,44.7625
1160.0000,43.4412
1155.0000,42.0198
1150.0000,40.5314
1145.0000,39.0035
1140.0000,37.454
1135.0000,35.8966
1130.0000,34.3452
1125.0000,32.8135
1120.0000,31.3156
1115.0000,29.864
1110.0000,28.4674
1105.0000,27.1304
1100.0000,25.8536
1095.0000,24.6319
1090.0000,23.4673
1085.0000,22.3598
1080.0000,21.302
1075.0000,20.2909
1070.0000,19.3328
1065.0000,18.427
1060.0000,17.581
1055.0000,16.7981
1050.0000,16.0838
1045.0000,15.4472
1040.0000,14.8876
1035.0000,14.4053
1030.0000,13.9952
1025.0000,13.6532
1020.0000,13.3717
1015.0000,13.1418
1010.0000,12.9537
1005.0000,12.805
1000.0000,12.6868
995.0000,12.5969
990.0000,12.5296
985.0000,12.479
980.0000,12.442
975.0000,12.4166
970.0000,12.3996
965.0000,12.391
960.0000,12.3864
955.0000,12.3861
950.0000,12.3863
945.0000,12.3919
940.0000,12.3982
935.0000,12.4084
930.0000,12.4166
925.0000,12.4268
920.0000,12.4366
915.0000,12.4489
910.0000,12.4619
905.0000,12.4738
900.0000,12.4838
895.0000,12.4968
890.0000,12.508
885.0000,12.5202
880.0000,12.533
875.0000,12.5413
870.0000,12.5487
865.0000,12.5608
860.0000,12.5734
855.0000,12.5904
850.0000,12.5988
845.0000,12.6116
840.0000,12.6228
835.0000,12.6387
830.0000,12.6553
825.0000,12.6693
820.0000,12.6827
815.0000,12.697
810.0000,12.7124
805.0000,12.7289
800.0000,12.7488
795.0000,12.7663
790.0000,12.7838
785.0000,12.802
780.0000,12.8217
775.0000,12.8412
770.0000,12.8614
765.0000,12.8776
760.0000,12.9005
755.0000,12.9212
750.0000,13.1419
745.0000,13.1523
740.0000,13.1612
735.0000,13.1777
730.0000,13.1977
725.0000,13.2165
720.0000,13.232
715.0000,13.2434
710.0000,13.2547
705.0000,13.2655
700.0000,13.2749
695.0000,13.2968
690.0000,13.3256
685.0000,13.3663
680.0000,13.407
675.0000,13.4439
670.0000,13.4789
665.0000,13.5146
660.0000,13.5479
655.0000,13.585
650.0000,13.6258
645.0000,13.6657
640.0000,13.7067
635.0000,13.7481
630.0000,13.7903
625.0000,13.8397
620.0000,13.8884
615.0000,13.9376
610.0000,13.9912
605.0000,14.0497
600.0000,14.1018
595.0000,14.1644
590.0000,14.2232
585.0000,14.2847
580.0000,14.346
575.0000,14.4158
570.0000,14.4894
565.0000,14.5666
560.0000,14.6441
555.0000,14.7274
550.0000,14.8116
545.0000,14.9025
540.0000,14.9948
535.0000,15.0962
530.0000,15.1988
525.0000,15.3086
520.0000,15.427
515.0000,15.5499
510.0000,15.678
505.0000,15.81
500.0000,15.9484
495.0000,16.092
490.0000,16.2506
485.0000,16.4136
480.0000,16.5865
475.0000,16.772
470.0000,16.9729
465.0000,17.1884
460.0000,17.422
455.0000,17.6716
450.0000,17.9456
445.0000,18.2453
440.0000,18.5687
435.0000,18.9145
430.0000,19.2962
425.0000,19.7274
420.0000,20.2232
415.0000,20.7536
410.0000,21.3446
405.0000,22.0108
400.0000,22.7648
395.0000,23.6609
390.0000,24.7345
385.0000,26.0326
380.0000,27.5494
375.0000,29.1292
370.0000,30.4525
365.0000,30.9468
360.0000,30.6016
355.0000,29.8535
350.0000,29.169
345.0000,28.7899
340.0000,28.6346
335.0000,28.7122
330.0000,28.9681
325.0000,29.4025
320.0000,29.978
315.0000,30.7773
310.0000,31.8539
305.0000,33.3961
300.0000,35.643

##### Extended Information
[Comments]
Sample name,Solarcell
Comment,12-3F
User,SMS
Division,Numericla calculation
Company,KOREAUNIV

[Detailed Information]
Creation date,2023-07-19 오후 4:46

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,5 nm
Data points,181     

[Measurement Information]
Instrument name,UV-vis
Model name,V-670
Serial No.,A043861154

Accessory,ISN-723
Accessory S/N,B017061118
  Beam trap,Use

Measurement date,2023-07-19 오후 4:46

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,5 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,40.0 nm
Response,Medium
Scan speed,1000 nm/min
Change source at,340 nm
Change grating at,750 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

