y_test,y_pred
35.0137,34.78503499999999
34.4047,34.181979999999996
33.7838,33.566445
33.1614,32.951705000000004
32.5515,32.35033
31.9623,31.769910000000003
31.407,31.223070000000007
30.8906,30.714189999999995
30.4216,30.253429999999998
30.0055,29.843815
29.6421,29.486755
29.3339,29.183259999999997
29.0759,28.93084
28.8669,28.726445000000002
28.6977,28.561725000000003
28.5646,28.432299999999998
28.4626,28.33399
28.3885,28.26191
28.339,28.212995
28.3082,28.18234
28.2913,28.167610000000003
28.2886,28.165084999999998
28.2957,28.173025000000003
28.3123,28.190075
28.332,28.211840000000002
28.3586,28.239105000000002
28.3901,28.270730000000004
28.4262,28.306335
28.4625,28.343255
28.4994,28.378959999999996
28.5342,28.414254999999997
28.5698,28.45042
28.6033,28.48543
28.6354,28.51818
28.666,28.547199999999997
28.6925,28.571865000000003
28.7161,28.593510000000002
28.7339,28.611915
28.7488,28.628475
28.761,28.642775
28.775,28.656600000000005
28.7885,28.66893
28.8022,28.681385
28.8189,28.695355
28.832,28.70619
28.8491,28.72061
28.8674,28.737569999999998
28.8898,28.761025
28.9192,28.787959999999998
28.9496,28.820235000000004
28.9879,28.857225000000007
29.025,28.896555
29.0657,28.939065
29.1101,28.983785
29.156,29.031275
29.2069,29.077859999999998
29.2562,29.126800000000003
29.3077,29.176170000000003
29.3608,29.227935000000002
29.4151,29.283655
29.4675,29.337764999999997
31.9106,31.708890000000004
31.887,31.682620000000004
31.8614,31.660800000000002
31.8485,31.63876
31.8279,31.618425000000002
31.8159,31.603665
31.7885,31.586969999999997
31.7717,31.569589999999998
31.7388,31.546590000000002
31.7138,31.52792
31.6935,31.51377
31.7133,31.53281
31.7791,31.591255
31.8417,31.653249999999996
31.8781,31.690975
31.8895,31.704755
31.9116,31.724659999999993
31.9528,31.761200000000002
31.999,31.801440000000003
32.0406,31.841790000000003
32.0863,31.88867
32.1366,31.94183
32.1947,32.001605
32.2587,32.066015
32.3267,32.132425
32.4004,32.2068
32.4749,32.28221
32.5597,32.365525000000005
32.6475,32.449475
32.7418,32.54509
32.8152,32.615520000000004
32.9094,32.71309
33.0125,32.815215
33.1157,32.91949
33.2228,33.023939999999996
33.3344,33.134405
33.4528,33.25212
33.5798,33.380565000000004
33.7033,33.50812499999999
33.838,33.64062
33.9737,33.776135
34.1221,33.92078
34.2729,34.072305
34.4301,34.22953
34.6009,34.397619999999996
34.7752,34.569645
34.9574,34.74087
35.1561,34.933125000000004
35.3565,35.136604999999996
35.566,35.349325
35.7811,35.567665
36.0078,35.793855
36.2427,36.03052
36.4941,36.281535000000005
36.7583,36.543435
37.0349,36.820730000000005
37.3326,37.11874
37.6472,37.43799
37.9885,37.77887
38.3495,38.140460000000004
38.7316,38.523
39.1468,38.930845
39.5878,39.367605000000005
40.0622,39.835735
40.5821,40.357434999999995
41.1521,40.921
41.7254,41.488205
42.4088,42.173465
43.1654,42.92051500000001
43.9986,43.757135000000005
44.9521,44.704935
46.0517,45.80765
47.3461,47.092645000000005
48.8571,48.576405
50.5627,50.26988000000001
52.2726,51.98393000000001
53.4389,53.154025000000004
54.0381,53.754035
53.8158,53.528605000000006
53.1622,52.87971
52.5544,52.26936499999999
52.1679,51.891059999999996
51.7034,51.39132500000001
51.8035,51.474239999999995
52.0311,51.719955000000006
52.4323,52.104925
52.9602,52.654610000000005
53.7221,53.402615000000004
54.7333,54.413734999999996
56.1527,55.835345000000004
58.138,57.82236
40.8384,41.9145
40.8383,41.906335
40.8147,41.875375
40.7649,41.82108
40.6955,41.743625
40.6058,41.646735
40.5015,41.528665000000004
40.382,41.392790000000005
40.2512,41.243115
40.108,41.080605
39.9555,40.90642
39.7911,40.722695
39.6169,40.528245000000005
39.4316,40.325990000000004
39.2344,40.113815
39.0272,39.89445
38.8105,39.666669999999996
38.5864,39.43011
38.3532,39.183765
38.1033,38.923135
37.8373,38.646765
37.5492,38.352555
37.2369,38.03519
36.8935,37.688095
36.5134,37.306394999999995
36.0921,36.884065
35.6298,36.4202
35.1255,35.91222
34.5792,35.3654
33.9967,34.78503499999999
33.3897,34.181979999999996
32.7733,33.566445
32.1564,32.951705000000004
31.5516,32.35033
30.9674,31.769910000000003
30.4134,31.223070000000007
29.8989,30.714189999999995
29.4275,30.253429999999998
29.0107,29.843815
28.646,29.486755
28.3356,29.183259999999997
28.0781,28.93084
27.8726,28.726445000000002
27.7085,28.561725000000003
27.5798,28.432299999999998
27.482,28.33399
27.4114,28.26191
27.3628,28.212995
27.3338,28.18234
27.3202,28.167610000000003
27.3192,28.165084999999998
27.3286,28.173025000000003
27.3495,28.190075
27.3739,28.211840000000002
27.404,28.239105000000002
27.439,28.270730000000004
27.4769,28.306335
27.5171,28.343255
27.5572,28.378959999999996
27.5958,28.414254999999997
27.6366,28.45042
27.6737,28.48543
27.7074,28.51818
27.7356,28.547199999999997
27.7581,28.571865000000003
27.777,28.593510000000002
27.7903,28.611915
27.797,28.628475
27.8008,28.642775
27.7987,28.656600000000005
27.7979,28.66893
27.7912,28.681385
27.7857,28.695355
27.7805,28.70619
27.7779,28.72061
27.7808,28.737569999999998
27.789,28.761025
27.8017,28.787959999999998
27.8236,28.820235000000004
27.8516,28.857225000000007
27.8845,28.896555
27.9232,28.939065
27.9668,28.983785
28.0161,29.031275
28.063,29.077859999999998
28.1148,29.126800000000003
28.1649,29.176170000000003
28.219,29.227935000000002
28.278,29.283655
28.3346,29.337764999999997
30.7929,31.708890000000004
30.7633,31.682620000000004
30.7359,31.660800000000002
30.7104,31.63876
30.6875,31.618425000000002
30.6668,31.603665
30.6455,31.586969999999997
30.6156,31.569589999999998
30.5865,31.546590000000002
30.5588,31.52792
30.5414,31.51377
30.572,31.53281
30.6657,31.591255
30.7486,31.653249999999996
30.782,31.690975
30.7699,31.704755
30.7728,31.724659999999993
30.8094,31.761200000000002
30.8481,31.801440000000003
30.886,31.841790000000003
30.9234,31.88867
30.9737,31.94183
31.0273,32.001605
31.0916,32.066015
31.1609,32.132425
31.2317,32.2068
31.3025,32.28221
31.3774,32.365525000000005
31.4672,32.449475
31.5649,32.54509
31.6191,32.615520000000004
31.7121,32.71309
31.8096,32.815215
31.9078,32.91949
32.0068,33.023939999999996
32.1085,33.134405
32.2235,33.25212
32.3534,33.380565000000004
32.4786,33.50812499999999
32.6065,33.64062
32.7327,33.776135
32.8717,33.92078
33.0173,34.072305
33.1721,34.22953
33.3328,34.397619999999996
33.4986,34.569645
33.6494,34.74087
33.8338,34.933125000000004
34.0242,35.136604999999996
34.2273,35.349325
34.4361,35.567665
34.6615,35.793855
34.8967,36.03052
35.1412,36.281535000000005
35.3919,36.543435
35.6612,36.820730000000005
35.9489,37.11874
36.2587,37.43799
36.5877,37.77887
36.9388,38.140460000000004
37.3052,38.523
37.6983,38.930845
38.1236,39.367605000000005
38.5809,39.835735
39.0879,40.357434999999995
39.6319,40.921
40.1337,41.488205
40.7951,42.173465
41.5167,42.92051500000001
42.326,43.757135000000005
43.2563,44.704935
44.331,45.80765
45.5774,47.092645000000005
47.0222,48.576405
48.6599,50.26988000000001
50.3316,51.98393000000001
51.249,53.154025000000004
51.9034,53.754035
51.7569,53.528605000000006
51.1518,52.87971
50.6011,52.26936499999999
50.2454,51.891059999999996
49.4869,51.39132500000001
49.5555,51.474239999999995
49.8101,51.719955000000006
50.2061,52.104925
50.7652,52.654610000000005
51.475,53.402615000000004
52.4137,54.413734999999996
53.7686,55.835345000000004
55.6699,57.82236
42.0732,41.9145
42.0676,41.906335
42.0407,41.875375
41.9936,41.82108
41.9235,41.743625
41.8336,41.646735
41.7265,41.528665000000004
41.6034,41.392790000000005
41.4702,41.243115
41.3229,41.080605
41.1629,40.90642
40.9952,40.722695
40.8157,40.528245000000005
40.6275,40.325990000000004
40.4292,40.113815
40.2223,39.89445
40.0077,39.666669999999996
39.7834,39.43011
39.5481,39.183765
39.2955,38.923135
39.0245,38.646765
38.7344,38.352555
38.4209,38.03519
38.0755,37.688095
37.6933,37.306394999999995
37.2676,36.884065
36.7991,36.4202
36.2855,35.91222
35.7311,35.3654
35.144,34.78503499999999
34.5313,34.181979999999996
33.9067,33.566445
33.2848,32.951705000000004
32.6756,32.35033
32.0865,31.769910000000003
31.5316,31.223070000000007
31.0181,30.714189999999995
30.5562,30.253429999999998
30.1463,29.843815
29.7888,29.486755
29.4857,29.183259999999997
29.2348,28.93084
29.0335,28.726445000000002
28.871,28.561725000000003
28.7448,28.432299999999998
28.6504,28.33399
28.5807,28.26191
28.5344,28.212995
28.5048,28.18234
28.4932,28.167610000000003
28.4929,28.165084999999998
28.5029,28.173025000000003
28.5215,28.190075
28.5458,28.211840000000002
28.5722,28.239105000000002
28.6027,28.270730000000004
28.6378,28.306335
28.6763,28.343255
28.7141,28.378959999999996
28.7485,28.414254999999997
28.7873,28.45042
28.8213,28.48543
28.8532,28.51818
28.8791,28.547199999999997
28.905,28.571865000000003
28.9263,28.593510000000002
28.9462,28.611915
28.9583,28.628475
28.972,28.642775
28.9827,28.656600000000005
28.9997,28.66893
29.0121,28.681385
29.0234,28.695355
29.0305,28.70619
29.0452,28.72061
29.0653,28.737569999999998
29.0921,28.761025
29.1208,28.787959999999998
29.1519,28.820235000000004
29.1896,28.857225000000007
29.2287,28.896555
29.2741,28.939065
29.322,28.983785
29.3688,29.031275
29.4134,29.077859999999998
29.4622,29.126800000000003
29.5121,29.176170000000003
29.562,29.227935000000002
29.6174,29.283655
29.6723,29.337764999999997
32.0559,31.708890000000004
32.0315,31.682620000000004
32.0049,31.660800000000002
31.9811,31.63876
31.9595,31.618425000000002
31.939,31.603665
31.9246,31.586969999999997
31.9071,31.569589999999998
31.8833,31.546590000000002
31.8614,31.52792
31.8483,31.51377
31.8704,31.53281
31.9334,31.591255
31.9955,31.653249999999996
32.03,31.690975
32.0441,31.704755
32.0655,31.724659999999993
32.1005,31.761200000000002
32.1392,31.801440000000003
32.1795,31.841790000000003
32.2258,31.88867
32.2791,31.94183
32.3442,32.001605
32.4114,32.066015
32.4816,32.132425
32.5558,32.2068
32.6273,32.28221
32.7059,32.365525000000005
32.792,32.449475
32.8892,32.54509
32.9637,32.615520000000004
33.0623,32.71309
33.167,32.815215
33.2718,32.91949
33.3775,33.023939999999996
33.4887,33.134405
33.6109,33.25212
33.7421,33.380565000000004
33.868,33.50812499999999
34.001,33.64062
34.1367,33.776135
34.2863,33.92078
34.4444,34.072305
34.604,34.22953
34.7688,34.397619999999996
34.9421,34.569645
35.1171,34.74087
35.3088,34.933125000000004
35.514,35.136604999999996
35.7285,35.349325
35.9513,35.567665
36.1798,35.793855
36.4154,36.03052
36.6658,36.281535000000005
36.9289,36.543435
37.2066,36.820730000000005
37.5096,37.11874
37.8339,37.43799
38.1788,37.77887
38.5453,38.140460000000004
38.9271,38.523
39.3363,38.930845
39.7802,39.367605000000005
40.2591,39.835735
40.7881,40.357434999999995
41.3574,40.921
41.9433,41.488205
42.6269,42.173465
43.375,42.92051500000001
44.2093,43.757135000000005
45.1716,44.704935
46.2795,45.80765
47.5932,47.092645000000005
49.0819,48.576405
50.7976,50.26988000000001
52.5043,51.98393000000001
53.6981,53.154025000000004
54.2788,53.754035
54.0219,53.528605000000006
53.3575,52.87971
52.7627,52.26936499999999
52.419,51.891059999999996
51.9307,51.39132500000001
52.0299,51.474239999999995
52.2794,51.719955000000006
52.6682,52.104925
53.2274,52.654610000000005
53.9748,53.402615000000004
54.988,54.413734999999996
56.4077,55.835345000000004
58.4189,57.82236
42.3156,41.9145
42.3062,41.906335
42.273,41.875375
42.2186,41.82108
42.1381,41.743625
42.0406,41.646735
41.918,41.528665000000004
41.7756,41.392790000000005
41.6166,41.243115
41.4461,41.080605
41.2625,40.90642
41.0704,40.722695
40.8671,40.528245000000005
40.6566,40.325990000000004
40.4349,40.113815
40.2073,39.89445
39.9693,39.666669999999996
39.7223,39.43011
39.4651,39.183765
39.1927,38.923135
38.9052,38.646765
38.6032,38.352555
38.2748,38.03519
37.9147,37.688095
37.5218,37.306394999999995
37.0875,36.884065
36.6122,36.4202
36.0928,35.91222
35.5337,35.3654
34.9435,34.78503499999999
34.3305,34.181979999999996
33.7102,33.566445
33.0922,32.951705000000004
32.4907,32.35033
31.9095,31.769910000000003
31.3658,31.223070000000007
30.8618,30.714189999999995
30.4081,30.253429999999998
30.0049,29.843815
29.6561,29.486755
29.3605,29.183259999999997
29.1152,28.93084
28.9167,28.726445000000002
28.757,28.561725000000003
28.6338,28.432299999999998
28.5414,28.33399
28.4745,28.26191
28.4307,28.212995
28.404,28.18234
28.3907,28.167610000000003
28.3876,28.165084999999998
28.3961,28.173025000000003
28.4134,28.190075
28.4366,28.211840000000002
28.4639,28.239105000000002
28.4969,28.270730000000004
28.5304,28.306335
28.5662,28.343255
28.6003,28.378959999999996
28.6353,28.414254999999997
28.6701,28.45042
28.7038,28.48543
28.7319,28.51818
28.7617,28.547199999999997
28.7848,28.571865000000003
28.8089,28.593510000000002
28.8254,28.611915
28.8427,28.628475
28.8607,28.642775
28.8809,28.656600000000005
28.8962,28.66893
28.91,28.681385
28.925,28.695355
28.9408,28.70619
28.957,28.72061
28.9779,28.737569999999998
29.0042,28.761025
29.035,28.787959999999998
29.0697,28.820235000000004
29.1058,28.857225000000007
29.1477,28.896555
29.1901,28.939065
29.2379,28.983785
29.2871,29.031275
29.3302,29.077859999999998
29.3793,29.126800000000003
29.4259,29.176170000000003
29.4758,29.227935000000002
29.5268,29.283655
29.5771,29.337764999999997
31.855,31.708890000000004
31.8252,31.682620000000004
31.8119,31.660800000000002
31.792,31.63876
31.7815,31.618425000000002
31.7693,31.603665
31.7466,31.586969999999997
31.727,31.569589999999998
31.7081,31.546590000000002
31.6976,31.52792
31.6878,31.51377
31.6996,31.53281
31.7507,31.591255
31.802,31.653249999999996
31.8403,31.690975
31.861,31.704755
31.8907,31.724659999999993
31.9329,31.761200000000002
31.975,31.801440000000003
32.015,31.841790000000003
32.0634,31.88867
32.1151,31.94183
32.1742,32.001605
32.2404,32.066015
32.3074,32.132425
32.382,32.2068
32.4521,32.28221
32.5379,32.365525000000005
32.6247,32.449475
32.7226,32.54509
32.7937,32.615520000000004
32.8911,32.71309
32.9893,32.815215
33.094,32.91949
33.197,33.023939999999996
33.3095,33.134405
33.4344,33.25212
33.5633,33.380565000000004
33.6932,33.50812499999999
33.824,33.64062
33.9616,33.776135
34.1023,33.92078
34.2552,34.072305
34.4143,34.22953
34.5854,34.397619999999996
34.7603,34.569645
34.934,34.74087
35.126,34.933125000000004
35.3269,35.136604999999996
35.543,35.349325
35.7639,35.567665
35.9901,35.793855
36.2275,36.03052
36.481,36.281535000000005
36.7442,36.543435
37.0266,36.820730000000005
37.326,37.11874
37.6461,37.43799
37.9857,37.77887
38.3403,38.140460000000004
38.7224,38.523
39.1346,38.930845
39.5759,39.367605000000005
40.0495,39.835735
40.5665,40.357434999999995
41.128,40.921
41.6958,41.488205
42.3901,42.173465
43.1368,42.92051500000001
43.9824,43.757135000000005
44.929,44.704935
46.041,45.80765
47.334,47.092645000000005
48.8254,48.576405
50.5273,50.26988000000001
52.241,51.98393000000001
53.4707,53.154025000000004
54.0395,53.754035
53.7931,53.528605000000006
53.1357,52.87971
52.5322,52.26936499999999
52.1603,51.891059999999996
51.744,51.39132500000001
51.851,51.474239999999995
52.1253,51.719955000000006
52.5326,52.104925
53.0646,52.654610000000005
53.8066,53.402615000000004
54.7881,54.413734999999996
56.2075,55.835345000000004
58.2237,57.82236
41.2537,41.9145
41.2454,41.906335
41.2109,41.875375
41.1495,41.82108
41.0635,41.743625
40.9567,41.646735
40.8329,41.528665000000004
40.6911,41.392790000000005
40.5395,41.243115
40.3746,41.080605
40.2012,40.90642
40.0176,40.722695
39.8224,40.528245000000005
39.6185,40.325990000000004
39.4055,40.113815
39.1846,39.89445
38.9549,39.666669999999996
38.7159,39.43011
38.4687,39.183765
38.207,38.923135
37.9319,38.646765
37.6375,38.352555
37.3199,38.03519
36.9714,37.688095
36.5878,37.306394999999995
36.1654,36.884065
35.6989,36.4202
35.1904,35.91222
34.6412,35.3654
34.0596,34.78503499999999
33.4574,34.181979999999996
32.8436,33.566445
32.231,32.951705000000004
31.6346,32.35033
31.0558,31.769910000000003
30.5118,31.223070000000007
30.0053,30.714189999999995
29.5465,30.253429999999998
29.1366,29.843815
28.7799,29.486755
28.4788,29.183259999999997
28.2278,28.93084
28.026,28.726445000000002
27.8631,28.561725000000003
27.7351,28.432299999999998
27.6394,28.33399
27.5695,28.26191
27.5237,28.212995
27.4951,28.18234
27.4842,28.167610000000003
27.4851,28.165084999999998
27.4953,28.173025000000003
27.5162,28.190075
27.541,28.211840000000002
27.5696,28.239105000000002
27.6032,28.270730000000004
27.6428,28.306335
27.6836,28.343255
27.7251,28.378959999999996
27.7628,28.414254999999997
27.8014,28.45042
27.8384,28.48543
27.8737,28.51818
27.9009,28.547199999999997
27.9222,28.571865000000003
27.9374,28.593510000000002
27.9501,28.611915
27.9575,28.628475
27.9645,28.642775
27.9664,28.656600000000005
27.9634,28.66893
27.9598,28.681385
27.9566,28.695355
27.9518,28.70619
27.9497,28.72061
27.953,28.737569999999998
27.9645,28.761025
27.9787,28.787959999999998
28.0009,28.820235000000004
28.0345,28.857225000000007
28.0699,28.896555
28.1091,28.939065
28.1506,28.983785
28.1962,29.031275
28.2444,29.077859999999998
28.2981,29.126800000000003
28.3473,29.176170000000003
28.3982,29.227935000000002
28.4553,29.283655
28.5134,29.337764999999997
30.9342,31.708890000000004
30.9096,31.682620000000004
30.8862,31.660800000000002
30.8589,31.63876
30.8257,31.618425000000002
30.8119,31.603665
30.7912,31.586969999999997
30.7791,31.569589999999998
30.7516,31.546590000000002
30.7283,31.52792
30.707,31.51377
30.7348,31.53281
30.8255,31.591255
30.9044,31.653249999999996
30.9386,31.690975
30.9314,31.704755
30.9383,31.724659999999993
30.9758,31.761200000000002
31.0155,31.801440000000003
31.0526,31.841790000000003
31.0967,31.88867
31.1424,31.94183
31.2002,32.001605
31.2644,32.066015
31.3339,32.132425
31.4112,32.2068
31.4817,32.28221
31.5584,32.365525000000005
31.6408,32.449475
31.736,32.54509
31.8027,32.615520000000004
31.8937,32.71309
31.9914,32.815215
32.0924,32.91949
32.1934,33.023939999999996
32.2976,33.134405
32.4121,33.25212
32.5424,33.380565000000004
32.6664,33.50812499999999
32.7937,33.64062
32.9286,33.776135
33.0657,33.92078
33.2128,34.072305
33.3652,34.22953
33.5324,34.397619999999996
33.7031,34.569645
33.8593,34.74087
34.0438,34.933125000000004
34.245,35.136604999999996
34.4519,35.349325
34.6675,35.567665
34.8886,35.793855
35.1185,36.03052
35.364,36.281535000000005
35.6148,36.543435
35.8884,36.820730000000005
36.1805,37.11874
36.4944,37.43799
36.828,37.77887
37.176,38.140460000000004
37.5514,38.523
37.952,38.930845
38.3767,39.367605000000005
38.8325,39.835735
39.3456,40.357434999999995
39.8997,40.921
40.4074,41.488205
41.0897,42.173465
41.8221,42.92051500000001
42.6369,43.757135000000005
43.5478,44.704935
44.6256,45.80765
45.896,47.092645000000005
47.3627,48.576405
