1200.0000,41.2537
1195.0000,41.2454
1190.0000,41.2109
1185.0000,41.1495
1180.0000,41.0635
1175.0000,40.9567
1170.0000,40.8329
1165.0000,40.6911
1160.0000,40.5395
1155.0000,40.3746
1150.0000,40.2012
1145.0000,40.0176
1140.0000,39.8224
1135.0000,39.6185
1130.0000,39.4055
1125.0000,39.1846
1120.0000,38.9549
1115.0000,38.7159
1110.0000,38.4687
1105.0000,38.207
1100.0000,37.9319
1095.0000,37.6375
1090.0000,37.3199
1085.0000,36.9714
1080.0000,36.5878
1075.0000,36.1654
1070.0000,35.6989
1065.0000,35.1904
1060.0000,34.6412
1055.0000,34.0596
1050.0000,33.4574
1045.0000,32.8436
1040.0000,32.231
1035.0000,31.6346
1030.0000,31.0558
1025.0000,30.5118
1020.0000,30.0053
1015.0000,29.5465
1010.0000,29.1366
1005.0000,28.7799
1000.0000,28.4788
995.0000,28.2278
990.0000,28.026
985.0000,27.8631
980.0000,27.7351
975.0000,27.6394
970.0000,27.5695
965.0000,27.5237
960.0000,27.4951
955.0000,27.4842
950.0000,27.4851
945.0000,27.4953
940.0000,27.5162
935.0000,27.541
930.0000,27.5696
925.0000,27.6032
920.0000,27.6428
915.0000,27.6836
910.0000,27.7251
905.0000,27.7628
900.0000,27.8014
895.0000,27.8384
890.0000,27.8737
885.0000,27.9009
880.0000,27.9222
875.0000,27.9374
870.0000,27.9501
865.0000,27.9575
860.0000,27.9645
855.0000,27.9664
850.0000,27.9634
845.0000,27.9598
840.0000,27.9566
835.0000,27.9518
830.0000,27.9497
825.0000,27.953
820.0000,27.9645
815.0000,27.9787
810.0000,28.0009
805.0000,28.0345
800.0000,28.0699
795.0000,28.1091
790.0000,28.1506
785.0000,28.1962
780.0000,28.2444
775.0000,28.2981
770.0000,28.3473
765.0000,28.3982
760.0000,28.4553
755.0000,28.5134
750.0000,30.9342
745.0000,30.9096
740.0000,30.8862
735.0000,30.8589
730.0000,30.8257
725.0000,30.8119
720.0000,30.7912
715.0000,30.7791
710.0000,30.7516
705.0000,30.7283
700.0000,30.707
695.0000,30.7348
690.0000,30.8255
685.0000,30.9044
680.0000,30.9386
675.0000,30.9314
670.0000,30.9383
665.0000,30.9758
660.0000,31.0155
655.0000,31.0526
650.0000,31.0967
645.0000,31.1424
640.0000,31.2002
635.0000,31.2644
630.0000,31.3339
625.0000,31.4112
620.0000,31.4817
615.0000,31.5584
610.0000,31.6408
605.0000,31.736
600.0000,31.8027
595.0000,31.8937
590.0000,31.9914
585.0000,32.0924
580.0000,32.1934
575.0000,32.2976
570.0000,32.4121
565.0000,32.5424
560.0000,32.6664
555.0000,32.7937
550.0000,32.9286
545.0000,33.0657
540.0000,33.2128
535.0000,33.3652
530.0000,33.5324
525.0000,33.7031
520.0000,33.8593
515.0000,34.0438
510.0000,34.245
505.0000,34.4519
500.0000,34.6675
495.0000,34.8886
490.0000,35.1185
485.0000,35.364
480.0000,35.6148
475.0000,35.8884
470.0000,36.1805
465.0000,36.4944
460.0000,36.828
455.0000,37.176
450.0000,37.5514
445.0000,37.952
440.0000,38.3767
435.0000,38.8325
430.0000,39.3456
425.0000,39.8997
420.0000,40.4074
415.0000,41.0897
410.0000,41.8221
405.0000,42.6369
400.0000,43.5478
395.0000,44.6256
390.0000,45.896
385.0000,47.3627
380.0000,49.0194
375.0000,50.6895
370.0000,51.6326
365.0000,52.2994
360.0000,52.1317
355.0000,51.5274
350.0000,50.9573
345.0000,50.6139
340.0000,49.9128
335.0000,49.9837
330.0000,50.2048
325.0000,50.5806
320.0000,51.121
315.0000,51.8643
310.0000,52.852
305.0000,54.2331
300.0000,56.1929
