TITLE,Solarcell
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,Numericla calculation
DATE,23/06/27
TIME,16:08:22
SPECTROMETER/DATA SYSTEM,
LOCALE,1042
RESOLUTION,
DELTAX,-5
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     181
FIRSTY,    48.91715
MAXY,    48.91715
MINY,    10.02710
XYDATA
1200.0000,48.9171
1195.0000,48.6499
1190.0000,48.2502
1185.0000,47.6911
1180.0000,46.9483
1175.0000,46.0125
1170.0000,44.8875
1165.0000,43.5937
1160.0000,42.1609
1155.0000,40.6275
1150.0000,39.0253
1145.0000,37.383
1140.0000,35.7174
1135.0000,34.0499
1130.0000,32.3922
1125.0000,30.7646
1120.0000,29.1776
1115.0000,27.6502
1110.0000,26.1825
1105.0000,24.7795
1100.0000,23.4434
1095.0000,22.174
1090.0000,20.9687
1085.0000,19.8218
1080.0000,18.7377
1075.0000,17.7088
1070.0000,16.7361
1065.0000,15.8234
1060.0000,14.9727
1055.0000,14.1932
1050.0000,13.4878
1045.0000,12.8617
1040.0000,12.3161
1035.0000,11.8513
1030.0000,11.4601
1025.0000,11.1387
1020.0000,10.8767
1015.0000,10.6664
1010.0000,10.4995
1005.0000,10.3686
1000.0000,10.2676
995.0000,10.191
990.0000,10.1347
985.0000,10.0933
980.0000,10.0647
975.0000,10.0467
970.0000,10.0345
965.0000,10.0296
960.0000,10.0271
955.0000,10.0302
950.0000,10.0334
945.0000,10.039
940.0000,10.0452
935.0000,10.0531
930.0000,10.062
925.0000,10.0717
920.0000,10.0838
915.0000,10.0962
910.0000,10.1073
905.0000,10.1162
900.0000,10.1247
895.0000,10.1335
890.0000,10.144
885.0000,10.1528
880.0000,10.1633
875.0000,10.1746
870.0000,10.1904
865.0000,10.2049
860.0000,10.2196
855.0000,10.2298
850.0000,10.241
845.0000,10.2529
840.0000,10.269
835.0000,10.2814
830.0000,10.2973
825.0000,10.3085
820.0000,10.3276
815.0000,10.3446
810.0000,10.363
805.0000,10.3809
800.0000,10.3964
795.0000,10.4147
790.0000,10.4337
785.0000,10.4495
780.0000,10.4657
775.0000,10.4874
770.0000,10.5094
765.0000,10.5303
760.0000,10.5534
755.0000,10.5757
750.0000,10.6227
745.0000,10.6359
740.0000,10.6588
735.0000,10.6843
730.0000,10.7047
725.0000,10.7267
720.0000,10.7476
715.0000,10.77
710.0000,10.7864
705.0000,10.8013
700.0000,10.8144
695.0000,10.8337
690.0000,10.8684
685.0000,10.918
680.0000,10.9704
675.0000,11.0167
670.0000,11.0587
665.0000,11.0989
660.0000,11.1364
655.0000,11.1763
650.0000,11.2171
645.0000,11.262
640.0000,11.3075
635.0000,11.3536
630.0000,11.3999
625.0000,11.4487
620.0000,11.4996
615.0000,11.5517
610.0000,11.6061
605.0000,11.6627
600.0000,11.7185
595.0000,11.7795
590.0000,11.8439
585.0000,11.9104
580.0000,11.9757
575.0000,12.0448
570.0000,12.1178
565.0000,12.1951
560.0000,12.2745
555.0000,12.3581
550.0000,12.4433
545.0000,12.533
540.0000,12.6245
535.0000,12.7224
530.0000,12.8276
525.0000,12.9351
520.0000,13.0492
515.0000,13.17
510.0000,13.2977
505.0000,13.43
500.0000,13.5688
495.0000,13.711
490.0000,13.8599
485.0000,14.0174
480.0000,14.1848
475.0000,14.366
470.0000,14.5633
465.0000,14.7764
460.0000,15.0103
455.0000,15.2586
450.0000,15.5301
445.0000,15.8274
440.0000,16.1511
435.0000,16.5
430.0000,16.8835
425.0000,17.3163
420.0000,17.8045
415.0000,18.3385
410.0000,18.9272
405.0000,19.5995
400.0000,20.3698
395.0000,21.2799
390.0000,22.3612
385.0000,23.659
380.0000,25.1926
375.0000,26.7972
370.0000,28.1688
365.0000,28.671
360.0000,28.3032
355.0000,27.5154
350.0000,26.7785
345.0000,26.3658
340.0000,26.2055
335.0000,26.2922
330.0000,26.5417
325.0000,26.9349
320.0000,27.5053
315.0000,28.2982
310.0000,29.4176
305.0000,31.0364
300.0000,33.3636

##### Extended Information
[Comments]
Sample name,Solarcell
Comment,2-18-1
User,CDJ
Division,Numericla calculation
Company,KOREAUNIV

[Detailed Information]
Creation date,2023-06-27 오후 4:08

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,5 nm
Data points,181     

[Measurement Information]
Instrument name,UV-vis
Model name,V-670
Serial No.,A043861154

Accessory,ISN-723
Accessory S/N,B017061118
  Beam trap,Use

Measurement date,2023-06-27 오후 4:08

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,5 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,40.0 nm
Response,Medium
Scan speed,1000 nm/min
Change source at,340 nm
Change grating at,750 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

