1200.0000,40.9171
1195.0000,40.9108
1190.0000,40.8692
1185.0000,40.7972
1180.0000,40.6996
1175.0000,40.5785
1170.0000,40.4365
1165.0000,40.2777
1160.0000,40.1054
1155.0000,39.9211
1150.0000,39.7235
1145.0000,39.5145
1140.0000,39.2926
1135.0000,39.0617
1130.0000,38.8215
1125.0000,38.5739
1120.0000,38.3206
1115.0000,38.0602
1110.0000,37.7937
1105.0000,37.5143
1100.0000,37.2209
1095.0000,36.9113
1090.0000,36.5792
1085.0000,36.2195
1080.0000,35.827
1075.0000,35.3949
1070.0000,34.9237
1065.0000,34.4106
1060.0000,33.8596
1055.0000,33.2766
1050.0000,32.6728
1045.0000,32.0602
1040.0000,31.4495
1035.0000,30.8524
1030.0000,30.2747
1025.0000,29.7302
1020.0000,29.2214
1015.0000,28.758
1010.0000,28.3432
1005.0000,27.9826
1000.0000,27.6749
995.0000,27.4179
990.0000,27.2083
985.0000,27.0425
980.0000,26.9118
975.0000,26.8142
970.0000,26.7421
965.0000,26.6922
960.0000,26.6593
955.0000,26.6442
950.0000,26.6429
945.0000,26.6509
940.0000,26.67
935.0000,26.6935
930.0000,26.7225
925.0000,26.7542
920.0000,26.7936
915.0000,26.8358
910.0000,26.8745
905.0000,26.9138
900.0000,26.9527
895.0000,26.9912
890.0000,27.0266
885.0000,27.0544
880.0000,27.0767
875.0000,27.0941
870.0000,27.0999
865.0000,27.1037
860.0000,27.1034
855.0000,27.0961
850.0000,27.0893
845.0000,27.0788
840.0000,27.0681
835.0000,27.0536
830.0000,27.0412
825.0000,27.0351
820.0000,27.0372
815.0000,27.0447
810.0000,27.0612
805.0000,27.0864
800.0000,27.1187
795.0000,27.1571
790.0000,27.2019
785.0000,27.2469
780.0000,27.292
775.0000,27.3396
770.0000,27.3917
765.0000,27.4426
760.0000,27.4981
755.0000,27.5526
750.0000,29.6481
745.0000,29.6174
740.0000,29.5841
735.0000,29.5655
730.0000,29.5351
725.0000,29.5163
720.0000,29.494
715.0000,29.4713
710.0000,29.4427
705.0000,29.4141
700.0000,29.3966
695.0000,29.4323
690.0000,29.5323
685.0000,29.6287
680.0000,29.6598
675.0000,29.6438
670.0000,29.6339
665.0000,29.6646
660.0000,29.6952
655.0000,29.7331
650.0000,29.7659
645.0000,29.8134
640.0000,29.8666
635.0000,29.9322
630.0000,29.9994
625.0000,30.0699
620.0000,30.137
615.0000,30.2121
610.0000,30.2901
605.0000,30.3897
600.0000,30.442
595.0000,30.5311
590.0000,30.6236
585.0000,30.7164
580.0000,30.8131
575.0000,30.912
570.0000,31.0224
565.0000,31.1437
560.0000,31.263
555.0000,31.3833
550.0000,31.5038
545.0000,31.6344
540.0000,31.7734
535.0000,31.9234
530.0000,32.082
525.0000,32.2424
520.0000,32.3906
515.0000,32.5721
510.0000,32.7615
505.0000,32.956
500.0000,33.1609
495.0000,33.3743
490.0000,33.5947
485.0000,33.8265
480.0000,34.073
475.0000,34.3339
470.0000,34.6071
465.0000,34.8985
460.0000,35.2126
455.0000,35.5511
450.0000,35.9124
445.0000,36.297
440.0000,36.7023
435.0000,37.1383
430.0000,37.6369
425.0000,38.1681
420.0000,38.6254
415.0000,39.2715
410.0000,39.971
405.0000,40.7486
400.0000,41.6373
395.0000,42.6711
390.0000,43.8894
385.0000,45.2922
380.0000,46.8747
375.0000,48.496
370.0000,49.3312
365.0000,50.0222
360.0000,49.8899
355.0000,49.3205
350.0000,48.7697
345.0000,48.4262
340.0000,47.5612
335.0000,47.6027
330.0000,47.8195
325.0000,48.1718
320.0000,48.6872
315.0000,49.3716
310.0000,50.3149
305.0000,51.6387
300.0000,53.5028


