1200.0000,42.0732
1195.0000,42.0676
1190.0000,42.0407
1185.0000,41.9936
1180.0000,41.9235
1175.0000,41.8336
1170.0000,41.7265
1165.0000,41.6034
1160.0000,41.4702
1155.0000,41.3229
1150.0000,41.1629
1145.0000,40.9952
1140.0000,40.8157
1135.0000,40.6275
1130.0000,40.4292
1125.0000,40.2223
1120.0000,40.0077
1115.0000,39.7834
1110.0000,39.5481
1105.0000,39.2955
1100.0000,39.0245
1095.0000,38.7344
1090.0000,38.4209
1085.0000,38.0755
1080.0000,37.6933
1075.0000,37.2676
1070.0000,36.7991
1065.0000,36.2855
1060.0000,35.7311
1055.0000,35.144
1050.0000,34.5313
1045.0000,33.9067
1040.0000,33.2848
1035.0000,32.6756
1030.0000,32.0865
1025.0000,31.5316
1020.0000,31.0181
1015.0000,30.5562
1010.0000,30.1463
1005.0000,29.7888
1000.0000,29.4857
995.0000,29.2348
990.0000,29.0335
985.0000,28.871
980.0000,28.7448
975.0000,28.6504
970.0000,28.5807
965.0000,28.5344
960.0000,28.5048
955.0000,28.4932
950.0000,28.4929
945.0000,28.5029
940.0000,28.5215
935.0000,28.5458
930.0000,28.5722
925.0000,28.6027
920.0000,28.6378
915.0000,28.6763
910.0000,28.7141
905.0000,28.7485
900.0000,28.7873
895.0000,28.8213
890.0000,28.8532
885.0000,28.8791
880.0000,28.905
875.0000,28.9263
870.0000,28.9462
865.0000,28.9583
860.0000,28.972
855.0000,28.9827
850.0000,28.9997
845.0000,29.0121
840.0000,29.0234
835.0000,29.0305
830.0000,29.0452
825.0000,29.0653
820.0000,29.0921
815.0000,29.1208
810.0000,29.1519
805.0000,29.1896
800.0000,29.2287
795.0000,29.2741
790.0000,29.322
785.0000,29.3688
780.0000,29.4134
775.0000,29.4622
770.0000,29.5121
765.0000,29.562
760.0000,29.6174
755.0000,29.6723
750.0000,32.0559
745.0000,32.0315
740.0000,32.0049
735.0000,31.9811
730.0000,31.9595
725.0000,31.939
720.0000,31.9246
715.0000,31.9071
710.0000,31.8833
705.0000,31.8614
700.0000,31.8483
695.0000,31.8704
690.0000,31.9334
685.0000,31.9955
680.0000,32.03
675.0000,32.0441
670.0000,32.0655
665.0000,32.1005
660.0000,32.1392
655.0000,32.1795
650.0000,32.2258
645.0000,32.2791
640.0000,32.3442
635.0000,32.4114
630.0000,32.4816
625.0000,32.5558
620.0000,32.6273
615.0000,32.7059
610.0000,32.792
605.0000,32.8892
600.0000,32.9637
595.0000,33.0623
590.0000,33.167
585.0000,33.2718
580.0000,33.3775
575.0000,33.4887
570.0000,33.6109
565.0000,33.7421
560.0000,33.868
555.0000,34.001
550.0000,34.1367
545.0000,34.2863
540.0000,34.4444
535.0000,34.604
530.0000,34.7688
525.0000,34.9421
520.0000,35.1171
515.0000,35.3088
510.0000,35.514
505.0000,35.7285
500.0000,35.9513
495.0000,36.1798
490.0000,36.4154
485.0000,36.6658
480.0000,36.9289
475.0000,37.2066
470.0000,37.5096
465.0000,37.8339
460.0000,38.1788
455.0000,38.5453
450.0000,38.9271
445.0000,39.3363
440.0000,39.7802
435.0000,40.2591
430.0000,40.7881
425.0000,41.3574
420.0000,41.9433
415.0000,42.6269
410.0000,43.375
405.0000,44.2093
400.0000,45.1716
395.0000,46.2795
390.0000,47.5932
385.0000,49.0819
380.0000,50.7976
375.0000,52.5043
370.0000,53.6981
365.0000,54.2788
360.0000,54.0219
355.0000,53.3575
350.0000,52.7627
345.0000,52.419
340.0000,51.9307
335.0000,52.0299
330.0000,52.2794
325.0000,52.6682
320.0000,53.2274
315.0000,53.9748
310.0000,54.988
305.0000,56.4077
300.0000,58.4189
