TITLE,#1
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,SMS
DATE,23/07/17
TIME,16:57:33
SPECTROMETER/DATA SYSTEM,
LOCALE,1042
RESOLUTION,
DELTAX,-5
XUNITS,NANOMETERS
YUNITS,REFLECTANCE
FIRSTX, 1200.0000
LASTX,  300.0000
NPOINTS,     181
FIRSTY,    40.11794
MAXY,    51.90950
MINY,    30.08118
XYDATA
1200.0000,40.1179
1195.0000,40.0688
1190.0000,40.0018
1185.0000,39.9159
1180.0000,39.8093
1175.0000,39.6834
1170.0000,39.5326
1165.0000,39.3583
1160.0000,39.1713
1155.0000,38.9626
1150.0000,38.7408
1145.0000,38.5045
1140.0000,38.2571
1135.0000,37.9987
1130.0000,37.732
1125.0000,37.4518
1120.0000,37.1669
1115.0000,36.8765
1110.0000,36.5831
1105.0000,36.2859
1100.0000,35.978
1095.0000,35.6663
1090.0000,35.3479
1085.0000,35.0205
1080.0000,34.6789
1075.0000,34.3268
1070.0000,33.9651
1065.0000,33.5948
1060.0000,33.2194
1055.0000,32.8421
1050.0000,32.475
1045.0000,32.1226
1040.0000,31.7924
1035.0000,31.4871
1030.0000,31.2115
1025.0000,30.9664
1020.0000,30.7581
1015.0000,30.5793
1010.0000,30.4343
1005.0000,30.3172
1000.0000,30.2273
995.0000,30.1617
990.0000,30.1156
985.0000,30.0914
980.0000,30.0812
975.0000,30.0825
970.0000,30.0946
965.0000,30.1132
960.0000,30.1408
955.0000,30.1712
950.0000,30.2058
945.0000,30.2434
940.0000,30.2855
935.0000,30.3307
930.0000,30.3771
925.0000,30.4235
920.0000,30.4683
915.0000,30.513
910.0000,30.5615
905.0000,30.6072
900.0000,30.6552
895.0000,30.7003
890.0000,30.7467
885.0000,30.7904
880.0000,30.8331
875.0000,30.8687
870.0000,30.9055
865.0000,30.9445
860.0000,30.9873
855.0000,31.0286
850.0000,31.0708
845.0000,31.114
840.0000,31.1575
835.0000,31.1978
830.0000,31.2427
825.0000,31.2869
820.0000,31.338
815.0000,31.385
810.0000,31.4349
805.0000,31.484
800.0000,31.5378
795.0000,31.5929
790.0000,31.6516
785.0000,31.7122
780.0000,31.7775
775.0000,31.8359
770.0000,31.9005
765.0000,31.9614
760.0000,32.0267
755.0000,32.0906
750.0000,34.1107
745.0000,34.1046
740.0000,34.108
735.0000,34.1039
730.0000,34.1086
725.0000,34.1006
720.0000,34.1041
715.0000,34.1021
710.0000,34.0983
705.0000,34.0958
700.0000,34.0923
695.0000,34.1122
690.0000,34.1621
685.0000,34.2238
680.0000,34.2824
675.0000,34.3179
670.0000,34.3596
665.0000,34.407
660.0000,34.4595
655.0000,34.5077
650.0000,34.5608
645.0000,34.6218
640.0000,34.6862
635.0000,34.7497
630.0000,34.8232
625.0000,34.8969
620.0000,34.9794
615.0000,35.0613
610.0000,35.1523
605.0000,35.2451
600.0000,35.3194
595.0000,35.4165
590.0000,35.5116
585.0000,35.6133
580.0000,35.7114
575.0000,35.8164
570.0000,35.925
565.0000,36.0406
560.0000,36.1569
555.0000,36.281
550.0000,36.4079
545.0000,36.5375
540.0000,36.6663
535.0000,36.7947
530.0000,36.9326
525.0000,37.0743
520.0000,37.2283
515.0000,37.38
510.0000,37.5436
505.0000,37.7087
500.0000,37.8806
495.0000,38.0502
490.0000,38.226
485.0000,38.4178
480.0000,38.6089
475.0000,38.8077
470.0000,39.0186
465.0000,39.2341
460.0000,39.4621
455.0000,39.6961
450.0000,39.9386
445.0000,40.1944
440.0000,40.4558
435.0000,40.7345
430.0000,41.0237
425.0000,41.336
420.0000,41.622
415.0000,41.9539
410.0000,42.3168
405.0000,42.6908
400.0000,43.0888
395.0000,43.4969
390.0000,43.9621
385.0000,44.4463
380.0000,44.9533
375.0000,45.4428
370.0000,45.8185
365.0000,46.2151
360.0000,46.5358
355.0000,46.8246
350.0000,47.0734
345.0000,47.3715
340.0000,47.5569
335.0000,47.9011
330.0000,48.3183
325.0000,48.779
320.0000,49.2969
315.0000,49.8476
310.0000,50.4733
305.0000,51.136
300.0000,51.9095

##### Extended Information
[Comments]
Sample name,#1
Comment,#1_5F
User
Division,SMS
Company,KOREAUNIV

[Detailed Information]
Creation date,2023-07-17 오후 4:57

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,%R
Start,1200 nm
End,300 nm
Data interval,5 nm
Data points,181     

[Measurement Information]
Instrument name,UV-vis
Model name,V-670
Serial No.,A043861154

Accessory,ISN-723
Accessory S/N,B017061118
  Beam trap,Use

Measurement date,2023-07-17 오후 4:57

Photometric mode,%R
Measurement range,1200 - 300 nm
Data interval,5 nm
UV/Vis bandwidth,5.0 nm
NIR bandwidth,40.0 nm
Response,Medium
Scan speed,1000 nm/min
Change source at,340 nm
Change grating at,750 nm
Light source,D2/WI
Filter exchange,Step
Correction,Baseline

